5 Minutes,Flow,Start Point,End Point
05/01/2016 16:15,162,"100,200","100,150"
05/01/2016 16:20,178,"100,200","100,150"
05/01/2016 16:25,172,"100,200","100,150"
05/01/2016 16:30,181,"100,200","100,150"
05/01/2016 16:35,192,"100,200","100,150"
05/01/2016 16:40,180,"100,200","100,150"
05/01/2016 16:45,200,"100,200","100,150"
05/01/2016 16:50,163,"100,200","100,150"
05/01/2016 16:55,177,"100,200","100,150"
05/01/2016 17:00,156,"100,200","100,150"
05/01/2016 17:05,158,"100,200","100,150"
05/01/2016 17:10,159,"100,200","100,150"
05/01/2016 17:15,181,"100,200","100,150"
05/01/2016 17:20,167,"100,200","100,150"
05/01/2016 17:25,149,"100,200","100,150"
05/01/2016 17:30,161,"100,200","100,150"
05/01/2016 17:35,152,"100,200","100,150"
05/01/2016 17:40,181,"100,200","100,150"
05/01/2016 17:45,180,"100,200","100,150"
05/01/2016 17:50,173,"100,200","100,150"
05/01/2016 17:55,189,"100,200","100,150"
05/01/2016 18:00,161,"100,200","100,150"
05/01/2016 18:05,177,"100,200","100,150"
05/01/2016 18:10,160,"100,200","100,150"
05/01/2016 18:15,197,"100,200","100,150"
05/01/2016 18:20,160,"100,200","100,150"
05/01/2016 18:25,165,"100,200","100,150"
05/01/2016 18:30,152,"100,200","100,150"
05/01/2016 18:35,137,"100,200","100,150"
05/01/2016 18:40,122,"100,200","100,150"
05/01/2016 18:45,152,"100,200","100,150"
05/01/2016 18:50,146,"100,200","100,150"
05/01/2016 18:55,149,"100,200","100,150"
05/01/2016 19:00,127,"100,200","100,150"
05/01/2016 19:05,140,"100,200","100,150"
05/01/2016 19:10,125,"100,200","100,150"
05/01/2016 19:15,154,"100,200","100,150"
05/01/2016 19:20,142,"100,200","100,150"
05/01/2016 19:25,144,"100,200","100,150"
05/01/2016 19:30,149,"100,200","100,150"
05/01/2016 19:35,159,"100,200","100,150"
05/01/2016 19:40,130,"100,200","100,150"
05/01/2016 19:45,144,"100,200","100,150"
05/01/2016 19:50,119,"100,200","100,150"
05/01/2016 19:55,130,"100,200","100,150"
05/01/2016 20:00,128,"100,200","100,150"
05/01/2016 20:05,141,"100,200","100,150"
05/01/2016 20:10,157,"100,200","100,150"
05/01/2016 20:15,149,"100,200","100,150"
05/01/2016 20:20,147,"100,200","100,150"
05/01/2016 20:25,133,"100,200","100,150"
05/01/2016 20:30,138,"100,200","100,150"
05/01/2016 20:35,127,"100,200","100,150"
05/01/2016 20:40,147,"100,200","100,150"
05/01/2016 20:45,137,"100,200","100,150"
05/01/2016 20:50,129,"100,200","100,150"
05/01/2016 20:55,159,"100,200","100,150"
05/01/2016 21:00,117,"100,200","100,150"
05/01/2016 21:05,131,"100,200","100,150"
05/01/2016 21:10,135,"100,200","100,150"
05/01/2016 21:15,131,"100,200","100,150"
05/01/2016 21:20,114,"100,200","100,150"
05/01/2016 21:25,125,"100,200","100,150"
05/01/2016 21:30,115,"100,200","100,150"
05/01/2016 21:35,112,"100,200","100,150"
05/01/2016 21:40,128,"100,200","100,150"
05/01/2016 21:45,136,"100,200","100,150"
05/01/2016 21:50,111,"100,200","100,150"
05/01/2016 21:55,110,"100,200","100,150"
05/01/2016 22:00,115,"100,200","100,150"
05/01/2016 22:05,102,"100,200","100,150"
05/01/2016 22:10,116,"100,200","100,150"
05/01/2016 22:15,104,"100,200","100,150"
05/01/2016 22:20,111,"100,200","100,150"
05/01/2016 22:25,83,"100,200","100,150"
05/01/2016 22:30,100,"100,200","100,150"
05/01/2016 22:35,77,"100,200","100,150"
05/01/2016 22:40,78,"100,200","100,150"
05/01/2016 22:45,76,"100,200","100,150"
05/01/2016 22:50,85,"100,200","100,150"
05/01/2016 22:55,89,"100,200","100,150"
05/01/2016 23:00,80,"100,200","100,150"
05/01/2016 23:05,67,"100,200","100,150"
05/01/2016 23:10,74,"100,200","100,150"
05/01/2016 23:15,73,"100,200","100,150"
05/01/2016 23:20,70,"100,200","100,150"
05/01/2016 23:25,76,"100,200","100,150"
05/01/2016 23:30,54,"100,200","100,150"
05/01/2016 23:35,57,"100,200","100,150"
05/01/2016 23:40,58,"100,200","100,150"
05/01/2016 23:45,52,"100,200","100,150"
05/01/2016 23:50,47,"100,200","100,150"
05/01/2016 23:55,52,"100,200","100,150"
06/01/2016 0:00,10,"100,200","100,150"
06/01/2016 0:05,11,"100,200","100,150"
06/01/2016 0:10,12,"100,200","100,150"
06/01/2016 0:15,51,"100,200","100,150"
06/01/2016 0:20,48,"100,200","100,150"
06/01/2016 0:25,46,"100,200","100,150"
06/01/2016 0:30,56,"100,200","100,150"
06/01/2016 0:35,34,"100,200","100,150"
06/01/2016 0:40,40,"100,200","100,150"
06/01/2016 0:45,40,"100,200","100,150"
06/01/2016 0:50,30,"100,200","100,150"
06/01/2016 0:55,22,"100,200","100,150"
06/01/2016 1:00,35,"100,200","100,150"
06/01/2016 1:05,34,"100,200","100,150"
06/01/2016 1:10,33,"100,200","100,150"
06/01/2016 1:15,28,"100,200","100,150"
06/01/2016 1:20,22,"100,200","100,150"
06/01/2016 1:25,35,"100,200","100,150"
06/01/2016 1:30,22,"100,200","100,150"
06/01/2016 1:35,21,"100,200","100,150"
06/01/2016 1:40,33,"100,200","100,150"
06/01/2016 1:45,26,"100,200","100,150"
06/01/2016 1:50,23,"100,200","100,150"
06/01/2016 1:55,17,"100,200","100,150"
06/01/2016 2:00,25,"100,200","100,150"
06/01/2016 2:05,11,"100,200","100,150"
06/01/2016 2:10,21,"100,200","100,150"
06/01/2016 2:15,27,"100,200","100,150"
06/01/2016 2:20,25,"100,200","100,150"
06/01/2016 2:25,17,"100,200","100,150"
06/01/2016 2:30,25,"100,200","100,150"
06/01/2016 2:35,22,"100,200","100,150"
06/01/2016 2:40,19,"100,200","100,150"
06/01/2016 2:45,22,"100,200","100,150"
06/01/2016 2:50,15,"100,200","100,150"
06/01/2016 2:55,21,"100,200","100,150"
06/01/2016 3:00,18,"100,200","100,150"
06/01/2016 3:05,22,"100,200","100,150"
06/01/2016 3:10,21,"100,200","100,150"
06/01/2016 3:15,23,"100,200","100,150"
06/01/2016 3:20,24,"100,200","100,150"
06/01/2016 3:25,23,"100,200","100,150"
06/01/2016 3:30,15,"100,200","100,150"
06/01/2016 3:35,15,"100,200","100,150"
06/01/2016 3:40,17,"100,200","100,150"
06/01/2016 3:45,19,"100,200","100,150"
06/01/2016 3:50,20,"100,200","100,150"
06/01/2016 3:55,23,"100,200","100,150"
06/01/2016 4:00,20,"100,200","100,150"
06/01/2016 4:05,19,"100,200","100,150"
06/01/2016 4:10,24,"100,200","100,150"
06/01/2016 4:15,11,"100,200","100,150"
06/01/2016 4:20,18,"100,200","100,150"
06/01/2016 4:25,29,"100,200","100,150"
06/01/2016 4:30,12,"100,200","100,150"
06/01/2016 4:35,28,"100,200","100,150"
06/01/2016 4:40,26,"100,200","100,150"
06/01/2016 4:45,26,"100,200","100,150"
06/01/2016 4:50,23,"100,200","100,150"
06/01/2016 4:55,21,"100,200","100,150"
06/01/2016 5:00,20,"100,200","100,150"
06/01/2016 5:05,21,"100,200","100,150"
06/01/2016 5:10,17,"100,200","100,150"
06/01/2016 5:15,34,"100,200","100,150"
06/01/2016 5:20,22,"100,200","100,150"
06/01/2016 5:25,33,"100,200","100,150"
06/01/2016 5:30,34,"100,200","100,150"
06/01/2016 5:35,31,"100,200","100,150"
06/01/2016 5:40,31,"100,200","100,150"
06/01/2016 5:45,47,"100,200","100,150"
06/01/2016 5:50,31,"100,200","100,150"
06/01/2016 5:55,42,"100,200","100,150"
06/01/2016 6:00,50,"100,200","100,150"
06/01/2016 6:05,61,"100,200","100,150"
06/01/2016 6:10,62,"100,200","100,150"
06/01/2016 6:15,53,"100,200","100,150"
06/01/2016 6:20,49,"100,200","100,150"
06/01/2016 6:25,52,"100,200","100,150"
06/01/2016 6:30,55,"100,200","100,150"
06/01/2016 6:35,63,"100,200","100,150"
06/01/2016 6:40,47,"100,200","100,150"
06/01/2016 6:45,49,"100,200","100,150"
06/01/2016 6:50,46,"100,200","100,150"
06/01/2016 6:55,49,"100,200","100,150"
06/01/2016 7:00,64,"100,200","100,150"
06/01/2016 7:05,39,"100,200","100,150"
06/01/2016 7:10,55,"100,200","100,150"
06/01/2016 7:15,63,"100,200","100,150"
06/01/2016 7:20,79,"100,200","100,150"
06/01/2016 7:25,74,"100,200","100,150"
06/01/2016 7:30,86,"100,200","100,150"
06/01/2016 7:35,69,"100,200","100,150"
06/01/2016 7:40,74,"100,200","100,150"
06/01/2016 7:45,94,"100,200","100,150"
06/01/2016 7:50,87,"100,200","100,150"
06/01/2016 7:55,92,"100,200","100,150"
06/01/2016 8:00,87,"100,200","100,150"
06/01/2016 8:05,84,"100,200","100,150"
06/01/2016 8:10,89,"100,200","100,150"
06/01/2016 8:15,96,"100,200","100,150"
06/01/2016 8:20,113,"100,200","100,150"
06/01/2016 8:25,136,"100,200","100,150"
06/01/2016 8:30,108,"100,200","100,150"
06/01/2016 8:35,113,"100,200","100,150"
06/01/2016 8:40,116,"100,200","100,150"
06/01/2016 8:45,106,"100,200","100,150"
06/01/2016 8:50,125,"100,200","100,150"
06/01/2016 8:55,119,"100,200","100,150"
06/01/2016 9:00,119,"100,200","100,150"
06/01/2016 9:05,130,"100,200","100,150"
06/01/2016 9:10,139,"100,200","100,150"
06/01/2016 9:15,137,"100,200","100,150"
06/01/2016 9:20,134,"100,200","100,150"
06/01/2016 9:25,147,"100,200","100,150"
06/01/2016 9:30,151,"100,200","100,150"
06/01/2016 9:35,166,"100,200","100,150"
06/01/2016 9:40,168,"100,200","100,150"
06/01/2016 9:45,164,"100,200","100,150"
06/01/2016 9:50,144,"100,200","100,150"
06/01/2016 9:55,158,"100,200","100,150"
06/01/2016 10:00,150,"100,200","100,150"
06/01/2016 10:05,182,"100,200","100,150"
06/01/2016 10:10,149,"100,200","100,150"
06/01/2016 10:15,144,"100,200","100,150"
06/01/2016 10:20,157,"100,200","100,150"
06/01/2016 10:25,160,"100,200","100,150"
06/01/2016 10:30,182,"100,200","100,150"
06/01/2016 10:35,168,"100,200","100,150"
06/01/2016 10:40,162,"100,200","100,150"
06/01/2016 10:45,171,"100,200","100,150"
06/01/2016 10:50,158,"100,200","100,150"
06/01/2016 10:55,166,"100,200","100,150"
06/01/2016 11:00,177,"100,200","100,150"
06/01/2016 11:05,165,"100,200","100,150"
06/01/2016 11:10,183,"100,200","100,150"
06/01/2016 11:15,174,"100,200","100,150"
06/01/2016 11:20,174,"100,200","100,150"
06/01/2016 11:25,175,"100,200","100,150"
06/01/2016 11:30,169,"100,200","100,150"
06/01/2016 11:35,155,"100,200","100,150"
06/01/2016 11:40,171,"100,200","100,150"
06/01/2016 11:45,195,"100,200","100,150"
06/01/2016 11:50,184,"100,200","100,150"
06/01/2016 11:55,170,"100,200","100,150"
06/01/2016 12:00,170,"100,200","100,150"
06/01/2016 12:05,202,"100,200","100,150"
06/01/2016 12:10,175,"100,200","100,150"
06/01/2016 12:15,167,"100,200","100,150"
06/01/2016 12:20,194,"100,200","100,150"
06/01/2016 12:25,171,"100,200","100,150"
06/01/2016 12:30,185,"100,200","100,150"
06/01/2016 12:35,193,"100,200","100,150"
06/01/2016 12:40,170,"100,200","100,150"
06/01/2016 12:45,193,"100,200","100,150"
06/01/2016 12:50,169,"100,200","100,150"
06/01/2016 12:55,179,"100,200","100,150"
06/01/2016 13:00,157,"100,200","100,150"
06/01/2016 13:05,192,"100,200","100,150"
06/01/2016 13:10,178,"100,200","100,150"
06/01/2016 13:15,187,"100,200","100,150"
06/01/2016 13:20,155,"100,200","100,150"
06/01/2016 13:25,163,"100,200","100,150"
06/01/2016 13:30,169,"100,200","100,150"
06/01/2016 13:35,172,"100,200","100,150"
06/01/2016 13:40,161,"100,200","100,150"
06/01/2016 13:45,172,"100,200","100,150"
06/01/2016 13:50,175,"100,200","100,150"
06/01/2016 13:55,167,"100,200","100,150"
06/01/2016 14:00,176,"100,200","100,150"
06/01/2016 14:05,190,"100,200","100,150"
06/01/2016 14:10,187,"100,200","100,150"
06/01/2016 14:15,168,"100,200","100,150"
06/01/2016 14:20,189,"100,200","100,150"
06/01/2016 14:25,182,"100,200","100,150"
06/01/2016 14:30,199,"100,200","100,150"
06/01/2016 14:35,175,"100,200","100,150"
06/01/2016 14:40,176,"100,200","100,150"
06/01/2016 14:45,214,"100,200","100,150"
06/01/2016 14:50,182,"100,200","100,150"
06/01/2016 14:55,185,"100,200","100,150"
06/01/2016 15:00,169,"100,200","100,150"
06/01/2016 15:05,175,"100,200","100,150"
06/01/2016 15:10,202,"100,200","100,150"
06/01/2016 15:15,178,"100,200","100,150"
06/01/2016 15:20,196,"100,200","100,150"
06/01/2016 15:25,193,"100,200","100,150"
06/01/2016 15:30,191,"100,200","100,150"
06/01/2016 15:35,183,"100,200","100,150"
06/01/2016 15:40,190,"100,200","100,150"
06/01/2016 15:45,201,"100,200","100,150"
06/01/2016 15:50,193,"100,200","100,150"
06/01/2016 15:55,173,"100,200","100,150"
06/01/2016 16:00,198,"100,200","100,150"
06/01/2016 16:05,167,"100,200","100,150"
06/01/2016 16:10,189,"100,200","100,150"
06/01/2016 16:15,210,"100,200","100,150"
06/01/2016 16:20,158,"100,200","100,150"
06/01/2016 16:25,177,"100,200","100,150"
06/01/2016 16:30,199,"100,200","100,150"
06/01/2016 16:35,201,"100,200","100,150"
06/01/2016 16:40,195,"100,200","100,150"
06/01/2016 16:45,187,"100,200","100,150"
06/01/2016 16:50,184,"100,200","100,150"
06/01/2016 16:55,181,"100,200","100,150"
06/01/2016 17:00,168,"100,200","100,150"
06/01/2016 17:05,178,"100,200","100,150"
06/01/2016 17:10,178,"100,200","100,150"
06/01/2016 17:15,204,"100,200","100,150"
06/01/2016 17:20,185,"100,200","100,150"
06/01/2016 17:25,169,"100,200","100,150"
06/01/2016 17:30,150,"100,200","100,150"
06/01/2016 17:35,190,"100,200","100,150"
06/01/2016 17:40,177,"100,200","100,150"
06/01/2016 17:45,190,"100,200","100,150"
06/01/2016 17:50,196,"100,200","100,150"
06/01/2016 17:55,168,"100,200","100,150"
06/01/2016 18:00,163,"100,200","100,150"
06/01/2016 18:05,180,"100,200","100,150"
06/01/2016 18:10,191,"100,200","100,150"
06/01/2016 18:15,186,"100,200","100,150"
06/01/2016 18:20,187,"100,200","100,150"
06/01/2016 18:25,168,"100,200","100,150"
06/01/2016 18:30,176,"100,200","100,150"
06/01/2016 18:35,165,"100,200","100,150"
06/01/2016 18:40,125,"100,200","100,150"
06/01/2016 18:45,171,"100,200","100,150"
06/01/2016 18:50,153,"100,200","100,150"
06/01/2016 18:55,137,"100,200","100,150"
06/01/2016 19:00,142,"100,200","100,150"
06/01/2016 19:05,146,"100,200","100,150"
06/01/2016 19:10,149,"100,200","100,150"
06/01/2016 19:15,145,"100,200","100,150"
06/01/2016 19:20,145,"100,200","100,150"
06/01/2016 19:25,139,"100,200","100,150"
06/01/2016 19:30,121,"100,200","100,150"
06/01/2016 19:35,160,"100,200","100,150"
06/01/2016 19:40,144,"100,200","100,150"
06/01/2016 19:45,126,"100,200","100,150"
06/01/2016 19:50,141,"100,200","100,150"
06/01/2016 19:55,131,"100,200","100,150"
06/01/2016 20:00,146,"100,200","100,150"
06/01/2016 20:05,128,"100,200","100,150"
06/01/2016 20:10,164,"100,200","100,150"
06/01/2016 20:15,126,"100,200","100,150"
06/01/2016 20:20,121,"100,200","100,150"
06/01/2016 20:25,137,"100,200","100,150"
06/01/2016 20:30,130,"100,200","100,150"
06/01/2016 20:35,134,"100,200","100,150"
06/01/2016 20:40,127,"100,200","100,150"
06/01/2016 20:45,117,"100,200","100,150"
06/01/2016 20:50,119,"100,200","100,150"
06/01/2016 20:55,96,"100,200","100,150"
06/01/2016 21:00,93,"100,200","100,150"
06/01/2016 21:05,105,"100,200","100,150"
06/01/2016 21:10,128,"100,200","100,150"
06/01/2016 21:15,116,"100,200","100,150"
06/01/2016 21:20,112,"100,200","100,150"
06/01/2016 21:25,98,"100,200","100,150"
06/01/2016 21:30,115,"100,200","100,150"
06/01/2016 21:35,94,"100,200","100,150"
06/01/2016 21:40,82,"100,200","100,150"
06/01/2016 21:45,84,"100,200","100,150"
06/01/2016 21:50,90,"100,200","100,150"
06/01/2016 21:55,62,"100,200","100,150"
06/01/2016 22:00,61,"100,200","100,150"
06/01/2016 22:05,76,"100,200","100,150"
06/01/2016 22:10,69,"100,200","100,150"
06/01/2016 22:15,68,"100,200","100,150"
06/01/2016 22:20,65,"100,200","100,150"
06/01/2016 22:25,57,"100,200","100,150"
06/01/2016 22:30,49,"100,200","100,150"
06/01/2016 22:35,54,"100,200","100,150"
06/01/2016 22:40,58,"100,200","100,150"
06/01/2016 22:45,36,"100,200","100,150"
06/01/2016 22:50,33,"100,200","100,150"
06/01/2016 22:55,40,"100,200","100,150"
06/01/2016 23:00,39,"100,200","100,150"
06/01/2016 23:05,34,"100,200","100,150"
06/01/2016 23:10,36,"100,200","100,150"
06/01/2016 23:15,27,"100,200","100,150"
06/01/2016 23:20,32,"100,200","100,150"
06/01/2016 23:25,40,"100,200","100,150"
06/01/2016 23:30,30,"100,200","100,150"
06/01/2016 23:35,23,"100,200","100,150"
06/01/2016 23:40,33,"100,200","100,150"
06/01/2016 23:45,32,"100,200","100,150"
06/01/2016 23:50,23,"100,200","100,150"
06/01/2016 23:55,22,"100,200","100,150"
07/01/2016 0:00,13,"0,150","250,420"
07/01/2016 0:05,16,"0,150","250,420"
07/01/2016 0:10,11,"0,150","250,420"
07/01/2016 0:15,30,"0,150","250,420"
07/01/2016 0:20,22,"0,150","250,420"
07/01/2016 0:25,25,"0,150","250,420"
07/01/2016 0:30,24,"0,150","250,420"
07/01/2016 0:35,14,"0,150","250,420"
07/01/2016 0:40,15,"0,150","250,420"
07/01/2016 0:45,25,"0,150","250,420"
07/01/2016 0:50,18,"0,150","250,420"
07/01/2016 0:55,23,"0,150","250,420"
07/01/2016 1:00,17,"0,150","250,420"
07/01/2016 1:05,13,"0,150","250,420"
07/01/2016 1:10,10,"0,150","250,420"
07/01/2016 1:15,18,"0,150","250,420"
07/01/2016 1:20,12,"0,150","250,420"
07/01/2016 1:25,13,"0,150","250,420"
07/01/2016 1:30,12,"0,150","250,420"
07/01/2016 1:35,13,"0,150","250,420"
07/01/2016 1:40,9,"0,150","250,420"
07/01/2016 1:45,7,"0,150","250,420"
07/01/2016 1:50,9,"0,150","250,420"
07/01/2016 1:55,11,"0,150","250,420"
07/01/2016 2:00,15,"0,150","250,420"
07/01/2016 2:05,8,"0,150","250,420"
07/01/2016 2:10,16,"0,150","250,420"
07/01/2016 2:15,21,"0,150","250,420"
07/01/2016 2:20,15,"0,150","250,420"
07/01/2016 2:25,13,"0,150","250,420"
07/01/2016 2:30,20,"0,150","250,420"
07/01/2016 2:35,26,"0,150","250,420"
07/01/2016 2:40,17,"0,150","250,420"
07/01/2016 2:45,21,"0,150","250,420"
07/01/2016 2:50,15,"0,150","250,420"
07/01/2016 2:55,22,"0,150","250,420"
07/01/2016 3:00,21,"0,150","250,420"
07/01/2016 3:05,27,"0,150","250,420"
07/01/2016 3:10,19,"0,150","250,420"
07/01/2016 3:15,28,"0,150","250,420"
07/01/2016 3:20,32,"0,150","250,420"
07/01/2016 3:25,25,"0,150","250,420"
07/01/2016 3:30,32,"0,150","250,420"
07/01/2016 3:35,38,"0,150","250,420"
07/01/2016 3:40,30,"0,150","250,420"
07/01/2016 3:45,35,"0,150","250,420"
07/01/2016 3:50,37,"0,150","250,420"
07/01/2016 3:55,41,"0,150","250,420"
07/01/2016 4:00,34,"0,150","250,420"
07/01/2016 4:05,41,"0,150","250,420"
07/01/2016 4:10,31,"0,150","250,420"
07/01/2016 4:15,49,"0,150","250,420"
07/01/2016 4:20,36,"0,150","250,420"
07/01/2016 4:25,57,"0,150","250,420"
07/01/2016 4:30,57,"0,150","250,420"
07/01/2016 4:35,63,"0,150","250,420"
07/01/2016 4:40,59,"0,150","250,420"
07/01/2016 4:45,60,"0,150","250,420"
07/01/2016 4:50,73,"0,150","250,420"
07/01/2016 4:55,72,"0,150","250,420"
07/01/2016 5:00,66,"0,150","250,420"
07/01/2016 5:05,93,"0,150","250,420"
07/01/2016 5:10,97,"0,150","250,420"
07/01/2016 5:15,90,"0,150","250,420"
07/01/2016 5:20,107,"0,150","250,420"
07/01/2016 5:25,122,"0,150","250,420"
07/01/2016 5:30,129,"0,150","250,420"
07/01/2016 5:35,127,"0,150","250,420"
07/01/2016 5:40,151,"0,150","250,420"
07/01/2016 5:45,137,"0,150","250,420"
07/01/2016 5:50,141,"0,150","250,420"
07/01/2016 5:55,132,"0,150","250,420"
07/01/2016 6:00,200,"0,150","250,420"
07/01/2016 6:05,213,"0,150","250,420"
07/01/2016 6:10,246,"0,150","250,420"
07/01/2016 6:15,280,"0,150","250,420"
07/01/2016 6:20,272,"0,150","250,420"
07/01/2016 6:25,300,"0,150","250,420"
07/01/2016 6:30,327,"0,150","250,420"
07/01/2016 6:35,313,"0,150","250,420"
07/01/2016 6:40,323,"0,150","250,420"
07/01/2016 6:45,291,"0,150","250,420"
07/01/2016 6:50,272,"0,150","250,420"
07/01/2016 6:55,284,"0,150","250,420"
07/01/2016 7:00,306,"0,150","250,420"
07/01/2016 7:05,274,"0,150","250,420"
07/01/2016 7:10,282,"0,150","250,420"
07/01/2016 7:15,285,"0,150","250,420"
07/01/2016 7:20,266,"0,150","250,420"
07/01/2016 7:25,293,"0,150","250,420"
07/01/2016 7:30,274,"0,150","250,420"
07/01/2016 7:35,281,"0,150","250,420"
07/01/2016 7:40,270,"0,150","250,420"
07/01/2016 7:45,257,"0,150","250,420"
07/01/2016 7:50,275,"0,150","250,420"
07/01/2016 7:55,257,"0,150","250,420"
07/01/2016 8:00,249,"0,150","250,420"
07/01/2016 8:05,276,"0,150","250,420"
07/01/2016 8:10,256,"0,150","250,420"
07/01/2016 8:15,279,"0,150","250,420"
07/01/2016 8:20,281,"0,150","250,420"
07/01/2016 8:25,268,"0,150","250,420"
07/01/2016 8:30,224,"0,150","250,420"
07/01/2016 8:35,113,"0,150","250,420"
07/01/2016 8:40,111,"0,150","250,420"
07/01/2016 8:45,117,"0,150","250,420"
07/01/2016 8:50,121,"0,150","250,420"
07/01/2016 8:55,211,"0,150","250,420"
